episode,reward,waiting,queue,arrived,loss,pg_loss,val_loss,entropy,entropy_coef,phase_counts,phases_used,dominant_phase,dominant_pct
202,8252.827687499992,979.6241666666666,21.2975,1729.0,578.9413093566894,-0.0008504340890794993,1160.6500144958495,3.669109970331192,0.37688750000000004,"{""0"": 26, ""5"": 32, ""1"": 33, ""3"": 27, ""7"": 29, ""6"": 22, ""4"": 32, ""2"": 26}",8,1,14.5
203,7639.40337500002,2126.1072222222224,30.11277777777778,1659.0,619.6494802474975,-0.017860657721757888,1242.0834247589112,3.6525714814662935,0.376275,"{""0"": 26, ""5"": 27, ""1"": 18, ""6"": 35, ""3"": 22, ""7"": 30, ""2"": 25, ""4"": 22}",8,6,17.1
204,8018.520875000003,619.2822222222222,15.120833333333334,1664.0,341.7875734329224,-0.03804559344425797,686.3981302261352,3.6560661017894747,0.3756625,"{""0"": 34, ""4"": 23, ""1"": 38, ""7"": 32, ""3"": 20, ""2"": 34, ""6"": 40, ""5"": 25}",8,6,16.3
205,8202.383937500015,620.6519444444444,15.9475,1700.0,405.0959367752075,-0.040819424018263814,813.0108627319336,3.649315583705902,0.37505,"{""0"": 31, ""5"": 27, ""1"": 42, ""4"": 26, ""6"": 28, ""7"": 33, ""2"": 19, ""3"": 26}",8,1,18.1
206,8353.421249999994,1291.1555555555556,26.09722222222222,1764.0,397.9293952941895,-0.022128802491351962,798.6391910552978,3.653676527738571,0.3744375,"{""0"": 32, ""6"": 26, ""3"": 29, ""1"": 31, ""2"": 34, ""7"": 33, ""5"": 21, ""4"": 26}",8,2,14.7
207,7734.266812499994,740.3169444444444,16.894166666666667,1610.0,404.1034658432007,-0.012078631669282913,810.962548828125,3.6533825278282164,0.37382499999999996,"{""0"": 30, ""4"": 36, ""2"": 30, ""5"": 20, ""7"": 29, ""3"": 23, ""1"": 27, ""6"": 22}",8,4,16.6
208,8446.199937499998,672.0669444444444,17.532222222222224,1752.0,479.92366123199463,0.0014950576471164823,962.5757722854614,3.6593766808509827,0.3732125,"{""0"": 26, ""5"": 32, ""2"": 33, ""7"": 27, ""6"": 27, ""4"": 25, ""1"": 34, ""3"": 32}",8,1,14.4
209,8026.028687499992,748.7836111111111,15.45888888888889,1671.0,441.4316047668457,-0.03176313880831003,885.6530857086182,3.6585398733615877,0.3726,"{""0"": 40, ""4"": 35, ""6"": 30, ""5"": 24, ""3"": 29, ""1"": 30, ""7"": 31, ""2"": 21}",8,0,16.7
210,8069.206375000006,678.0744444444445,15.778611111111111,1679.0,516.5188928604126,-0.01443621355574578,1035.7879993438721,3.6578428983688354,0.3719875,"{""0"": 27, ""7"": 32, ""1"": 35, ""5"": 32, ""4"": 39, ""3"": 23, ""2"": 28, ""6"": 28}",8,4,16.0
211,7956.725187500015,832.6880555555556,17.439444444444444,1662.0,471.6672269821167,-0.013203784753568471,946.0722644805908,3.650495195388794,0.371375,"{""0"": 27, ""1"": 36, ""6"": 41, ""4"": 38, ""7"": 24, ""5"": 24, ""3"": 22, ""2"": 26}",8,6,17.2
212,7660.5353750000095,680.2066666666667,15.0275,1595.0,466.16349453926085,-0.003834385145455599,935.0424016952514,3.65157173871994,0.3707625,"{""0"": 34, ""6"": 33, ""2"": 32, ""4"": 26, ""7"": 28, ""5"": 24, ""1"": 34, ""3"": 22}",8,0,14.6
213,8210.661562500016,655.0486111111111,16.106666666666666,1702.0,468.9542618751526,-0.01877520333509892,940.6488876342773,3.650973606109619,0.37015,"{""0"": 32, ""5"": 29, ""3"": 28, ""6"": 31, ""7"": 23, ""4"": 25, ""1"": 30, ""2"": 26}",8,0,14.3
214,8269.199875000013,1004.0533333333333,19.36138888888889,1731.0,376.9495509147644,-0.011478545656427742,756.6300508499146,3.664019066095352,0.3695375,"{""0"": 34, ""7"": 20, ""1"": 37, ""2"": 22, ""6"": 30, ""3"": 29, ""5"": 23, ""4"": 30}",8,1,16.4
215,7955.068499999977,694.4455555555555,16.380555555555556,1653.0,407.7214708328247,0.0076198002323508264,818.1290529251098,3.6611095905303954,0.368925,"{""0"": 26, ""2"": 31, ""5"": 26, ""4"": 32, ""7"": 22, ""1"": 26, ""6"": 35, ""3"": 31}",8,6,15.3
216,8520.506812500005,765.7558333333334,17.601944444444445,1771.0,533.9642263412476,0.005964260268956423,1070.6168380737304,3.6657987236976624,0.36831250000000004,"{""0"": 34, ""5"": 24, ""7"": 30, ""1"": 34, ""6"": 33, ""2"": 35, ""3"": 22, ""4"": 26}",8,2,14.7
217,7996.174625000005,821.6377777777777,17.155833333333334,1668.0,503.68187522888184,-0.01231829533353448,1010.0782199859619,3.6576463162899016,0.3677,"{""0"": 37, ""2"": 20, ""6"": 32, ""4"": 29, ""1"": 37, ""3"": 19, ""7"": 30, ""5"": 28}",8,0,15.9
218,8000.494500000005,788.6494444444445,17.845833333333335,1668.0,528.6787059783935,0.03578631766140461,1059.9727329254151,3.6597529351711273,0.3670875,"{""0"": 28, ""1"": 30, ""6"": 40, ""7"": 31, ""5"": 29, ""3"": 34, ""2"": 21, ""4"": 26}",8,6,16.7
219,7887.723625000004,932.1144444444444,20.62527777777778,1653.0,416.0701719284058,-0.01946532931178808,834.8639278411865,3.66281316280365,0.366475,"{""0"": 33, ""1"": 29, ""7"": 31, ""2"": 20, ""3"": 26, ""6"": 32, ""5"": 33, ""4"": 31}",8,0,14.0
220,8250.259062499996,623.8097222222223,15.767777777777777,1709.0,399.58542404174807,-0.02037387837190181,801.892102432251,3.663266599178314,0.3658625,"{""0"": 30, ""7"": 25, ""4"": 38, ""1"": 29, ""6"": 37, ""2"": 26, ""5"": 21, ""3"": 25}",8,4,16.5
221,8145.855624999999,972.6777777777778,19.329722222222223,1706.0,720.0430629730224,-0.00925072617828846,1442.7711433410645,3.6502695739269257,0.36524999999999996,"{""0"": 33, ""6"": 28, ""4"": 25, ""5"": 29, ""1"": 29, ""7"": 23, ""3"": 26, ""2"": 24}",8,0,15.2
222,7779.855249999994,570.5738888888889,14.72638888888889,1611.0,290.13800325393674,-0.024412010540254415,582.9861228942871,3.649238395690918,0.3646375,"{""0"": 31, ""5"": 24, ""4"": 35, ""1"": 36, ""6"": 24, ""2"": 33, ""3"": 20, ""7"": 23}",8,1,15.9
223,8373.944999999994,986.1916666666667,20.08861111111111,1752.0,384.4964502334595,-0.020086712762713434,771.6970232009887,3.6590239226818086,0.364025,"{""0"": 34, ""6"": 30, ""7"": 27, ""4"": 28, ""5"": 27, ""2"": 29, ""1"": 34, ""3"": 27}",8,0,14.4
224,7633.552500000002,832.5472222222222,17.024722222222223,1594.0,470.31957120895385,-0.029318364709615706,943.3603183746338,3.663257873058319,0.3634125,"{""0"": 29, ""5"": 27, ""2"": 31, ""6"": 26, ""4"": 26, ""7"": 23, ""1"": 28, ""3"": 21}",8,2,14.7
225,8340.761624999986,748.115,17.461111111111112,1734.0,322.5610511779785,-0.009948179731145501,647.7955223083496,3.656997287273407,0.3628,"{""0"": 32, ""1"": 32, ""3"": 30, ""2"": 34, ""4"": 30, ""6"": 25, ""7"": 32, ""5"": 24}",8,2,14.2
226,8123.665249999991,601.535,15.300833333333333,1684.0,407.35491647720335,-0.0022056699264794586,817.3592210769654,3.6513810455799103,0.3621875,"{""0"": 31, ""3"": 26, ""7"": 30, ""6"": 27, ""1"": 44, ""2"": 27, ""4"": 37, ""5"": 23}",8,1,18.0
227,8080.907625000001,841.7994444444445,18.072222222222223,1687.0,577.2918104171753,-0.009611177584156394,1157.2453025817872,3.654095894098282,0.361575,"{""0"": 33, ""6"": 22, ""5"": 24, ""4"": 30, ""7"": 24, ""1"": 35, ""3"": 33, ""2"": 23}",8,1,15.6
228,8305.292625000007,844.8994444444445,18.360555555555557,1730.0,360.11068325042726,-0.016714351414702833,722.8957193374633,3.6581694006919863,0.36096249999999996,"{""0"": 34, ""2"": 22, ""1"": 30, ""3"": 25, ""7"": 22, ""4"": 24, ""6"": 28, ""5"": 27}",8,0,16.0
229,8135.062124999992,779.61,16.89472222222222,1695.0,502.7366295337677,0.017084243521094323,1008.0782072067261,3.661880087852478,0.36035,"{""0"": 26, ""1"": 36, ""5"": 36, ""4"": 27, ""7"": 23, ""3"": 28, ""2"": 23, ""6"": 27}",8,1,15.9
230,8388.149562500006,961.6491666666667,19.199166666666667,1753.0,488.2005262374878,-0.0018672102130949497,979.0388679504395,3.6611087918281555,0.3597375,"{""0"": 30, ""4"": 34, ""5"": 26, ""2"": 28, ""3"": 27, ""7"": 24, ""6"": 30, ""1"": 29}",8,4,14.9
231,8233.95668750002,768.5230555555555,16.714166666666667,1714.0,543.9504814624786,-0.018410088727250695,1090.569312286377,3.663824361562729,0.359125,"{""0"": 26, ""7"": 24, ""2"": 31, ""4"": 26, ""6"": 29, ""5"": 28, ""3"": 28, ""1"": 31}",8,2,13.9
232,8070.556062499995,782.7119444444445,17.159444444444443,1682.0,384.0367812156677,-0.011539849825203419,770.7216444015503,3.6609645247459413,0.3585125,"{""0"": 27, ""6"": 36, ""4"": 27, ""2"": 39, ""7"": 28, ""1"": 35, ""5"": 34, ""3"": 22}",8,2,15.7
233,8008.12099999999,755.4094444444445,15.8525,1667.0,384.8723575592041,0.004442452592775226,772.3574310302735,3.6624758541584015,0.3579,"{""0"": 27, ""7"": 26, ""6"": 27, ""1"": 39, ""4"": 29, ""5"": 21, ""2"": 27, ""3"": 31}",8,1,17.2
234,8016.71824999999,897.8994444444445,18.4825,1676.0,553.0680788040161,0.013078064238652588,1108.7208934783935,3.6537714421749117,0.3572875,"{""0"": 40, ""1"": 30, ""7"": 36, ""2"": 29, ""6"": 28, ""5"": 20, ""3"": 25, ""4"": 28}",8,0,16.9
235,8425.085000000012,605.0444444444445,15.616111111111111,1743.0,500.1257574081421,-0.012585554854013026,1002.8842288970948,3.6553565859794617,0.356675,"{""0"": 36, ""7"": 31, ""5"": 29, ""2"": 24, ""6"": 30, ""1"": 35, ""4"": 21, ""3"": 24}",8,0,15.7
236,7662.501375000014,737.0161111111111,17.32,1597.0,353.4905111312866,-0.0020792375318706034,709.5940589904785,3.663499730825424,0.3560625,"{""0"": 38, ""2"": 26, ""4"": 30, ""6"": 32, ""1"": 31, ""7"": 21, ""3"": 29, ""5"": 23}",8,0,16.5
237,8168.126124999993,839.0811111111111,18.255277777777778,1703.0,410.30537071228025,0.0029158433433622124,823.2061347961426,3.6590658903121946,0.35545000000000004,"{""0"": 33, ""6"": 35, ""7"": 23, ""4"": 23, ""2"": 34, ""1"": 25, ""3"": 34, ""5"": 25}",8,6,15.1
238,7978.3515,782.1738888888889,18.479166666666668,1664.0,410.74258985519407,-0.013886533956974745,824.1093441009522,3.658577483892441,0.35483750000000003,"{""0"": 30, ""2"": 33, ""1"": 34, ""5"": 31, ""6"": 29, ""4"": 29, ""3"": 31, ""7"": 26}",8,1,14.0
239,8704.39118749998,792.6086111111111,18.829166666666666,1809.0,393.4102241516113,-0.015343685634434223,789.4411680221558,3.6559006333351136,0.354225,"{""0"": 41, ""4"": 25, ""1"": 39, ""3"": 27, ""5"": 27, ""2"": 27, ""7"": 28, ""6"": 22}",8,0,17.4
240,7995.080687500016,535.6413888888889,14.066666666666666,1653.0,417.6184633255005,-0.020578033337369562,837.8648838043213,3.657677447795868,0.3536125,"{""0"": 31, ""2"": 26, ""1"": 32, ""3"": 29, ""5"": 25, ""6"": 25, ""7"": 34, ""4"": 27}",8,7,14.8
241,8263.924374999999,746.2777777777778,17.511388888888888,1719.0,452.7553928375244,0.002146001486107707,908.0928762435913,3.6634259641170503,0.353,"{""0"": 28, ""3"": 39, ""4"": 34, ""6"": 32, ""2"": 32, ""5"": 17, ""1"": 27, ""7"": 31}",8,3,16.2
242,7954.160312500012,774.6930555555556,16.865,1658.0,434.19514389038085,-0.020641207974404097,871.0102741241456,3.6588966608047486,0.35238749999999996,"{""0"": 30, ""2"": 34, ""4"": 24, ""6"": 28, ""3"": 40, ""1"": 28, ""5"": 26, ""7"": 27}",8,3,16.9
243,7851.159062500005,780.4458333333333,16.543055555555554,1638.0,412.77984657287595,-0.008852347917854785,828.1487174987793,3.6547686398029327,0.351775,"{""0"": 36, ""6"": 34, ""2"": 26, ""3"": 32, ""1"": 34, ""4"": 23, ""7"": 30, ""5"": 25}",8,0,15.0
244,8204.805687499997,863.0025,18.822222222222223,1713.0,622.8374355316162,0.012809162540361286,1248.2169189453125,3.6559632301330565,0.3511625,"{""0"": 30, ""3"": 34, ""7"": 24, ""5"": 35, ""4"": 29, ""6"": 34, ""2"": 26, ""1"": 26}",8,5,14.7
245,7692.275499999989,594.0422222222222,14.148333333333333,1597.0,379.4420901298523,-0.025413521868176758,761.5004055023194,3.6590974390506745,0.35055000000000003,"{""0"": 26, ""3"": 30, ""5"": 32, ""6"": 22, ""1"": 38, ""4"": 36, ""7"": 25, ""2"": 26}",8,1,16.2
246,8517.731687499987,664.2619444444445,16.145833333333332,1765.0,395.4408030986786,-0.024154520919546486,793.4848100662232,3.650489604473114,0.3499375,"{""0"": 34, ""6"": 25, ""2"": 27, ""4"": 34, ""1"": 30, ""7"": 23, ""3"": 30, ""5"": 28}",8,0,14.7
247,8499.485187499991,862.0825,20.287222222222223,1770.0,466.8423530578613,-0.022154222009703517,936.289176940918,3.6644429326057435,0.349325,"{""0"": 30, ""7"": 25, ""2"": 26, ""4"": 27, ""1"": 26, ""5"": 28, ""3"": 31, ""6"": 22}",8,3,14.4
248,7756.581812499995,622.4336111111111,15.1175,1610.0,376.1672043800354,-0.022133999946527184,754.9324516296386,3.661718761920929,0.3487125,"{""0"": 39, ""6"": 29, ""1"": 33, ""5"": 24, ""4"": 28, ""2"": 25, ""7"": 29, ""3"": 28}",8,0,16.6
249,7763.534374999996,1074.9888888888888,19.735833333333332,1634.0,529.4233509063721,-0.006377060548402369,1061.404662322998,3.6558664321899412,0.34809999999999997,"{""0"": 28, ""5"": 21, ""2"": 20, ""3"": 21, ""1"": 36, ""4"": 26, ""7"": 29, ""6"": 28}",8,1,17.2
250,8201.417937500013,755.0897222222222,16.396944444444443,1706.0,399.7506856918335,-0.0063360078725963834,802.0577381134033,3.660131072998047,0.34748749999999995,"{""0"": 30, ""6"": 28, ""4"": 29, ""1"": 40, ""2"": 29, ""7"": 24, ""5"": 30, ""3"": 29}",8,1,16.7
251,8161.144374999995,733.3888888888889,16.410833333333333,1696.0,402.48803720474245,-0.03675633640959859,807.5831718444824,3.65200914144516,0.346875,"{""0"": 37, ""3"": 25, ""2"": 28, ""7"": 34, ""1"": 39, ""4"": 16, ""6"": 22, ""5"": 21}",8,1,17.6
252,8063.798937499984,720.7519444444445,15.928055555555556,1675.0,344.03876972198486,-0.0353620643960312,690.6783489227295,3.6534264206886293,0.34626250000000003,"{""0"": 24, ""6"": 18, ""4"": 27, ""1"": 45, ""3"": 27, ""7"": 24, ""2"": 30, ""5"": 27}",8,1,20.3
253,8075.135875000003,939.9738888888888,18.514444444444443,1691.0,501.079118347168,-0.00817226495128125,1004.7045022964478,3.659639984369278,0.34565,"{""0"": 29, ""5"": 25, ""2"": 29, ""6"": 20, ""1"": 38, ""3"": 38, ""4"": 30, ""7"": 35}",8,1,15.6
254,8042.570312499986,704.1652777777778,17.485555555555557,1671.0,490.3200367927551,0.014837631932459771,983.1357559204101,3.6595261991024017,0.3450375,"{""0"": 32, ""1"": 28, ""7"": 22, ""2"": 28, ""5"": 23, ""4"": 39, ""6"": 23, ""3"": 31}",8,4,17.3
255,7809.91137500001,1186.5077777777778,21.32472222222222,1648.0,361.5832805633545,-0.0017462201882153749,725.6921430587769,3.6612975776195524,0.344425,"{""0"": 28, ""1"": 22, ""4"": 25, ""5"": 32, ""2"": 32, ""7"": 37, ""6"": 28, ""3"": 23}",8,7,16.3
256,8080.521750000005,740.8283333333334,17.974166666666665,1683.0,413.62925815582275,-0.023127303505316377,829.8224603652955,3.661421316862106,0.3438125,"{""0"": 28, ""2"": 23, ""6"": 32, ""5"": 24, ""4"": 24, ""3"": 22, ""1"": 34, ""7"": 32}",8,1,15.5
257,8177.922624999979,708.3022222222222,16.77638888888889,1698.0,409.79129695892334,-0.02186194087844342,822.1397697448731,3.661778324842453,0.3432,"{""0"": 30, ""2"": 36, ""4"": 33, ""6"": 28, ""5"": 31, ""1"": 32, ""3"": 22, ""7"": 17}",8,2,15.7
258,8320.070187500005,748.1019444444445,17.761388888888888,1731.0,451.6672122001648,0.013887915294617414,905.8127433776856,3.6575999021530152,0.34258750000000004,"{""0"": 31, ""4"": 24, ""1"": 37, ""2"": 44, ""3"": 33, ""5"": 22, ""6"": 29, ""7"": 24}",8,2,18.0
259,8066.250499999994,1473.9866666666667,26.976111111111113,1712.0,317.0039315223694,-0.029126152256503703,636.5655838012696,3.6544593632221223,0.34197500000000003,"{""0"": 29, ""6"": 36, ""7"": 25, ""2"": 21, ""1"": 22, ""5"": 17, ""4"": 23, ""3"": 26}",8,6,18.1
260,8274.2099375,1046.7447222222222,19.351666666666667,1734.0,410.1554044246674,-0.027196294534951447,822.8596846580506,3.6537096560001374,0.3413625,"{""0"": 25, ""1"": 35, ""5"": 22, ""4"": 26, ""3"": 30, ""6"": 30, ""2"": 30, ""7"": 29}",8,1,15.4
261,8254.133500000007,811.6316666666667,19.049722222222222,1725.0,541.2845672607422,-0.02339930133894086,1085.1066970825195,3.6548239648342133,0.34075,"{""0"": 40, ""5"": 29, ""2"": 33, ""6"": 24, ""1"": 30, ""7"": 33, ""3"": 21, ""4"": 23}",8,0,17.2
262,8498.67075000001,936.3438888888888,19.764722222222222,1775.0,465.26600699424745,-0.00743191153742373,933.0300953865051,3.650299918651581,0.3401375,"{""0"": 36, ""4"": 25, ""2"": 28, ""5"": 35, ""6"": 31, ""7"": 24, ""1"": 31, ""3"": 30}",8,0,15.0
263,8197.540875,976.86,20.106944444444444,1715.0,572.1698656082153,0.01720745610073209,1146.787045288086,3.654710817337036,0.33952499999999997,"{""0"": 36, ""4"": 22, ""7"": 25, ""1"": 24, ""5"": 28, ""3"": 23, ""6"": 29, ""2"": 23}",8,0,17.1
264,8117.146437499981,926.4158333333334,19.04611111111111,1697.0,536.809601020813,0.00607234223280102,1076.0859870910645,3.6572098791599275,0.3389125,"{""0"": 39, ""2"": 30, ""3"": 31, ""4"": 19, ""5"": 20, ""6"": 29, ""1"": 31, ""7"": 27}",8,0,17.3
265,8448.005374999979,936.2733333333333,18.9425,1764.0,386.45421800613406,0.004331928095780313,775.372407913208,3.6544994473457337,0.3383,"{""0"": 37, ""4"": 32, ""7"": 31, ""5"": 32, ""1"": 38, ""3"": 22, ""6"": 24, ""2"": 19}",8,1,16.2
266,8092.612687500013,702.8380555555556,17.23,1683.0,567.475511932373,0.014107338199391962,1137.3914108276367,3.655178761482239,0.33768750000000003,"{""0"": 34, ""1"": 37, ""4"": 28, ""5"": 24, ""6"": 22, ""7"": 33, ""3"": 28, ""2"": 28}",8,1,15.8
267,7786.812562500006,1335.9302777777777,23.53472222222222,1651.0,494.95270681381226,-0.0070358564145863054,992.388843536377,3.662930953502655,0.337075,"{""0"": 29, ""1"": 32, ""4"": 24, ""7"": 31, ""3"": 27, ""5"": 29, ""2"": 33, ""6"": 21}",8,2,14.6
268,8181.170562500009,762.4947222222222,18.044166666666666,1703.0,457.983044052124,-0.005168602510821074,918.4354585647583,3.654256045818329,0.3364625,"{""0"": 31, ""1"": 26, ""7"": 39, ""4"": 22, ""6"": 30, ""5"": 27, ""3"": 34, ""2"": 28}",8,7,16.5
269,8310.908562499988,823.5897222222222,19.231666666666666,1732.0,418.4997815132141,-0.010104866162873805,839.470290184021,3.648232710361481,0.33585,"{""0"": 30, ""1"": 33, ""6"": 26, ""7"": 25, ""2"": 38, ""3"": 26, ""4"": 36, ""5"": 25}",8,2,15.9
270,7866.655812499991,618.1019444444445,15.492777777777778,1633.0,373.77984447479247,-0.017330686422064902,750.0471275329589,3.6582684338092806,0.33523749999999997,"{""0"": 37, ""2"": 27, ""7"": 34, ""6"": 36, ""1"": 31, ""5"": 23, ""4"": 24, ""3"": 34}",8,0,15.0
271,8141.865562499985,692.8336111111112,16.7125,1691.0,383.97199630737305,-0.04649465465918183,770.4848838806153,3.6576658189296722,0.334625,"{""0"": 30, ""1"": 35, ""6"": 25, ""4"": 32, ""2"": 29, ""7"": 32, ""5"": 25, ""3"": 25}",8,1,15.0
272,8202.074625000001,833.2016666666667,18.13,1711.0,407.9159987449646,0.004103922424837947,818.2683176040649,3.6593355774879455,0.33401250000000005,"{""0"": 32, ""4"": 28, ""1"": 36, ""6"": 28, ""5"": 34, ""2"": 23, ""7"": 31, ""3"": 32}",8,1,14.8
273,8112.323312500015,685.1408333333334,16.578333333333333,1684.0,405.85020408630373,-0.022720609954558314,814.1802423477172,3.6508673250675203,0.33340000000000003,"{""0"": 35, ""5"": 35, ""6"": 24, ""7"": 26, ""1"": 35, ""2"": 30, ""3"": 23, ""4"": 19}",8,0,15.4
274,8312.309562500006,801.9630555555556,18.50777777777778,1730.0,437.88679933547974,0.00409577526152134,878.1950342178345,3.650442385673523,0.3327875,"{""0"": 33, ""1"": 24, ""6"": 29, ""3"": 37, ""4"": 23, ""5"": 32, ""2"": 26, ""7"": 23}",8,3,16.3
275,8073.440625000015,773.8888888888889,18.165277777777778,1683.0,399.8651569366455,-0.017455219360999762,802.2002960205078,3.665346175432205,0.332175,"{""0"": 48, ""4"": 31, ""2"": 29, ""3"": 25, ""1"": 31, ""5"": 28, ""6"": 20, ""7"": 31}",8,0,19.8
276,8098.782499999982,738.4388888888889,17.302777777777777,1685.0,374.3749021530151,-0.01908743493258953,751.2153753280639,3.660534256696701,0.3315625,"{""0"": 24, ""6"": 25, ""4"": 26, ""5"": 28, ""2"": 34, ""7"": 29, ""3"": 28, ""1"": 23}",8,2,15.7
277,7779.191000000006,836.8788888888889,17.61888888888889,1624.0,407.8820602416992,0.00028621116653084757,818.1860008239746,3.6598398447036744,0.33095,"{""0"": 26, ""2"": 24, ""5"": 29, ""1"": 36, ""6"": 31, ""7"": 35, ""4"": 23, ""3"": 21}",8,1,16.0
278,8014.908500000001,732.9038888888889,16.3225,1670.0,453.7218858718872,-0.02717092093080282,909.9183647155762,3.6632951319217684,0.3303375,"{""0"": 33, ""6"": 32, ""2"": 26, ""1"": 37, ""7"": 34, ""3"": 30, ""4"": 21, ""5"": 31}",8,1,15.2
279,8162.211999999997,972.7855555555556,20.04111111111111,1710.0,413.8253737449646,-0.012397535587660968,830.0895282745362,3.6605922162532805,0.32972500000000005,"{""0"": 23, ""6"": 26, ""5"": 27, ""2"": 29, ""4"": 29, ""1"": 33, ""3"": 30, ""7"": 35}",8,7,15.1
280,7901.361312499989,952.1386111111111,20.358888888888888,1656.0,588.9753438949585,-0.015621926402673125,1180.3847263336181,3.6504269003868104,0.32911250000000003,"{""0"": 34, ""2"": 22, ""4"": 33, ""6"": 18, ""3"": 27, ""7"": 26, ""1"": 25, ""5"": 28}",8,0,16.0
281,8474.914437499972,704.0497222222223,18.071944444444444,1759.0,323.67350482940674,-0.023920509871095418,649.7984481811524,3.6584219455718996,0.3285,"{""0"": 32, ""3"": 27, ""1"": 39, ""2"": 32, ""7"": 29, ""6"": 22, ""4"": 31, ""5"": 29}",8,1,16.2
282,8012.774062499991,968.3791666666667,20.190277777777776,1678.0,507.2535726547241,-0.010557132051326334,1016.9275360107422,3.658681058883667,0.3278875,"{""0"": 23, ""7"": 22, ""5"": 31, ""6"": 24, ""3"": 26, ""2"": 37, ""4"": 30, ""1"": 26}",8,2,16.9
283,8344.322374999998,510.50055555555554,13.948333333333334,1723.0,381.8492269515991,-0.024201796180568634,766.1421663284302,3.659478783607483,0.327275,"{""0"": 37, ""4"": 32, ""5"": 28, ""1"": 39, ""2"": 39, ""6"": 21, ""7"": 20, ""3"": 31}",8,1,15.8
284,8491.560250000017,994.8627777777778,21.906388888888888,1776.0,497.38814239501954,-0.005427928338758647,997.1754859924316,3.6556763470172884,0.32666249999999997,"{""0"": 38, ""2"": 29, ""6"": 21, ""1"": 30, ""7"": 26, ""5"": 28, ""3"": 35, ""4"": 20}",8,0,16.7
285,8017.185437499978,799.0480555555556,18.06277777777778,1672.0,401.43370447158816,-0.01532554100267589,805.2830209732056,3.6573468148708344,0.32605,"{""0"": 23, ""3"": 22, ""2"": 34, ""4"": 31, ""6"": 26, ""5"": 30, ""1"": 34, ""7"": 30}",8,2,14.8
286,8378.259875000002,1124.581111111111,22.218055555555555,1763.0,445.6685704231262,-0.041920959437265995,893.7991546630859,3.653799921274185,0.3254375,"{""0"": 35, ""5"": 27, ""4"": 29, ""1"": 27, ""3"": 21, ""7"": 38, ""2"": 32, ""6"": 31}",8,7,15.8
287,8186.0151874999865,1045.4769444444444,19.82611111111111,1717.0,525.1786094665528,-0.005472666816785932,1052.7432243347168,3.6559102118015288,0.32482500000000003,"{""0"": 31, ""5"": 22, ""1"": 35, ""2"": 31, ""3"": 28, ""4"": 32, ""6"": 26, ""7"": 22}",8,1,15.4
288,8509.019812500015,499.5175,14.445,1757.0,516.8497802734375,-0.035417472245171666,1036.1405673980712,3.6552704691886904,0.3242125,"{""0"": 29, ""4"": 30, ""6"": 30, ""5"": 31, ""7"": 26, ""1"": 39, ""3"": 24, ""2"": 38}",8,1,15.8
289,8034.855437500016,818.6452777777778,18.3775,1678.0,459.2046446800232,0.00019678780809044837,920.7803024291992,3.664094251394272,0.3236,"{""0"": 26, ""2"": 30, ""3"": 39, ""1"": 34, ""4"": 40, ""6"": 27, ""7"": 27, ""5"": 26}",8,4,16.1
290,8025.196687500012,709.1369444444445,16.07111111111111,1667.0,435.37796821594236,-0.014489253610372543,873.1535694122315,3.66678763628006,0.3229875,"{""0"": 33, ""1"": 30, ""2"": 29, ""4"": 25, ""6"": 25, ""7"": 27, ""3"": 30, ""5"": 23}",8,0,14.9
291,8286.485750000005,643.4716666666667,16.27861111111111,1717.0,431.87064895629885,0.0034873839002102615,866.0961698532104,3.6631989181041718,0.32237499999999997,"{""0"": 37, ""5"": 33, ""4"": 26, ""1"": 25, ""2"": 27, ""6"": 29, ""3"": 27, ""7"": 27}",8,0,16.0
292,7761.4701875000355,880.9075,18.775277777777777,1625.0,526.3154651641846,-0.0069620518013834955,1054.9958351135253,3.6532938957214354,0.3217625,"{""0"": 39, ""4"": 25, ""5"": 25, ""2"": 31, ""6"": 21, ""3"": 32, ""7"": 30, ""1"": 28}",8,0,16.9
293,8172.8967499999835,838.0255555555556,17.62388888888889,1704.0,479.5304607391357,-7.147439755499363e-05,961.4069431304931,3.6523003220558166,0.32115000000000005,"{""0"": 34, ""5"": 27, ""4"": 22, ""6"": 28, ""1"": 40, ""3"": 32, ""2"": 15, ""7"": 28}",8,1,17.7
294,8126.822187499986,1123.9958333333334,21.593333333333334,1709.0,495.84699115753176,0.004458725592121482,994.0270889282226,3.653292346000671,0.32053750000000003,"{""0"": 37, ""2"": 24, ""5"": 25, ""4"": 33, ""6"": 21, ""3"": 28, ""1"": 28, ""7"": 23}",8,0,16.9
295,8526.506750000006,676.5922222222222,16.285,1767.0,405.316508102417,-0.03320695492438972,813.0401737213135,3.658268225193024,0.319925,"{""0"": 36, ""1"": 40, ""5"": 36, ""4"": 30, ""2"": 23, ""3"": 28, ""6"": 23, ""7"": 21}",8,1,16.9
296,7849.769812500008,1007.1286111111111,19.781111111111112,1647.0,412.04484100341796,-0.025702682696282862,826.4807418823242,3.663586860895157,0.3193125,"{""0"": 38, ""2"": 21, ""1"": 29, ""5"": 29, ""7"": 25, ""3"": 27, ""4"": 35, ""6"": 20}",8,0,17.0
